MatchID,Date,SourceYear,ATP,Location,Tournament,Series,Court,Surface,Round,Best of,Player1,Player2,Player1Rank,Player2Rank,Player1Points,Player2Points,Player1B365Odds,Player2B365Odds,Player1PSOdds,Player2PSOdds,Player1MaxOdds,Player2MaxOdds,Player1AvgOdds,Player2AvgOdds,Player1Won
9476,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Tiafoe F.,Dimitrov G.,41.0,5.0,1065.0,4610.0,2.37,1.53,2.67,1.55,2.67,1.62,2.44,1.56,0
9477,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Shapovalov D.,Haase R.,26.0,39.0,1575.0,1110.0,1.36,3.0,1.36,3.51,1.4,3.6,1.34,3.26,0
9478,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Khachanov K.,Isner J.,38.0,9.0,1175.0,3490.0,2.37,1.53,2.42,1.65,2.45,1.65,2.36,1.6,1
9479,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Auger-Aliassime F.,Medvedev D.,133.0,68.0,441.0,822.0,2.25,1.57,2.38,1.66,2.4,1.73,2.25,1.65,0
9480,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Paire B.,Nadal R.,55.0,1.0,920.0,9310.0,8.0,1.08,7.37,1.13,9.9,1.13,7.35,1.09,0
9481,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Schwartzman D.,Querrey S.,12.0,32.0,2470.0,1270.0,1.8,1.9,2.06,1.85,2.1,1.91,1.95,1.85,1
9482,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Djokovic N.,Tsitsipas S.,10.0,27.0,3355.0,1534.0,1.22,4.0,1.25,4.54,1.29,4.54,1.25,3.97,0
9483,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Fucsovics M.,Wawrinka S.,51.0,195.0,982.0,290.0,1.83,1.83,2.02,1.89,2.05,1.94,1.95,1.86,0
9484,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Klahn B.,Zverev A.,116.0,3.0,484.0,5665.0,7.5,1.08,8.36,1.11,9.2,1.14,7.43,1.09,0
9485,2018-08-09,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Zverev A.,Medvedev D.,3.0,68.0,5665.0,822.0,1.14,5.5,1.14,6.92,1.17,7.1,1.13,6.25,1
9486,2018-08-10,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Dimitrov G.,Anderson K.,5.0,6.0,4610.0,4355.0,2.3,1.61,2.43,1.65,2.85,1.74,2.27,1.65,0
9487,2018-08-10,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Haase R.,Khachanov K.,39.0,38.0,1110.0,1175.0,2.75,1.44,2.86,1.49,2.9,1.53,2.72,1.47,0
9488,2018-08-10,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Wawrinka S.,Nadal R.,195.0,1.0,290.0,9310.0,7.0,1.1,8.91,1.1,9.25,1.12,7.63,1.09,0
9489,2018-08-10,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Zverev A.,Tsitsipas S.,3.0,27.0,5665.0,1534.0,1.28,3.75,1.31,3.92,1.31,4.15,1.27,3.81,0
9490,2018-08-11,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Nadal R.,Cilic M.,1.0,7.0,9310.0,3905.0,1.36,3.25,1.39,3.32,1.4,3.38,1.36,3.2,1
9491,2018-08-11,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,Semifinals,3.0,Anderson K.,Tsitsipas S.,6.0,27.0,4355.0,1534.0,1.4,3.0,1.41,3.19,1.5,3.25,1.41,2.94,0
9492,2018-08-12,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,Semifinals,3.0,Khachanov K.,Nadal R.,38.0,1.0,1175.0,9310.0,4.5,1.2,4.85,1.23,5.0,1.23,4.68,1.19,0
9493,2018-08-12,2018,50,Toronto,Rogers Masters,Masters 1000,Outdoor,Hard,The Final,3.0,Tsitsipas S.,Nadal R.,27.0,1.0,1534.0,9310.0,5.0,1.16,5.17,1.21,5.28,1.25,4.89,1.19,0
9494,2018-08-12,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Mannarino A.,Cecchinato M.,28.0,22.0,1410.0,1730.0,1.4,2.75,1.5,2.81,1.53,2.9,1.45,2.76,1
9495,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Carreno Busta P.,Gasquet R.,13.0,26.0,2290.0,1570.0,1.66,2.1,1.68,2.33,1.75,2.35,1.67,2.22,1
9496,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Chardy J.,Verdasco F.,46.0,30.0,1015.0,1330.0,2.25,1.57,2.29,1.7,2.46,1.7,2.28,1.64,1
9497,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Edmund K.,Mcdonald M.,16.0,81.0,1950.0,735.0,1.36,3.0,1.37,3.41,1.44,3.41,1.37,3.11,1
9498,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Sousa J.,Gojowczyk P.,61.0,47.0,876.0,1013.0,1.66,2.1,1.86,2.05,1.86,2.7,1.74,2.12,0
9499,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Klahn B.,Marterer M.,102.0,45.0,554.0,1022.0,1.66,2.1,1.66,2.37,1.68,2.51,1.61,2.33,1
9500,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Mmoh M.,Mayer L.,133.0,50.0,436.0,987.0,2.1,1.66,2.41,1.64,2.5,1.67,2.32,1.62,0
9501,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Rublev A.,Nishikori K.,37.0,23.0,1180.0,1710.0,2.62,1.44,2.73,1.52,3.14,1.59,2.65,1.49,0
9502,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Ferrer D.,Paire B.,79.0,57.0,740.0,920.0,2.2,1.61,2.36,1.66,2.54,1.74,2.31,1.62,0
9503,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Pouille L.,Murray A.,17.0,375.0,1870.0,110.0,3.25,1.33,3.45,1.36,3.77,1.36,3.43,1.32,1
9504,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Isner J.,Querrey S.,9.0,34.0,3570.0,1225.0,1.53,2.37,1.52,2.72,1.63,2.75,1.53,2.54,0
9505,2018-08-13,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Tiafoe F.,Shapovalov D.,38.0,32.0,1145.0,1305.0,1.83,1.83,2.04,1.87,2.07,1.96,1.99,1.82,0
9506,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Sock J.,Chung H.,20.0,25.0,1815.0,1595.0,2.2,1.61,2.54,1.58,2.54,1.65,2.36,1.6,0
9507,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Copil M.,Kohlschreiber P.,92.0,35.0,642.0,1225.0,2.0,1.72,2.05,1.86,2.1,1.87,2.0,1.81,1
9508,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Medvedev D.,Coric B.,56.0,21.0,927.0,1745.0,2.75,1.4,3.2,1.4,3.25,1.44,3.0,1.39,0
9509,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Djokovic N.,Johnson S.,10.0,33.0,3445.0,1235.0,1.14,5.5,1.16,6.07,1.2,6.11,1.15,5.6,1
9510,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Hurkacz H.,Fucsovics M.,114.0,48.0,488.0,1007.0,2.2,1.61,2.25,1.72,2.35,1.72,2.22,1.67,0
9511,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Goffin D.,Tsitsipas S.,11.0,15.0,3085.0,2089.0,1.61,2.2,1.78,2.17,1.8,2.27,1.72,2.13,1
9512,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Haase R.,Krajinovic F.,55.0,31.0,930.0,1312.0,1.5,2.5,1.58,2.54,1.58,2.63,1.54,2.5,1
9513,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Ramos-Vinolas A.,Khachanov K.,41.0,27.0,1065.0,1525.0,4.0,1.22,4.64,1.24,4.7,1.25,4.28,1.22,0
9514,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Kyrgios N.,Kudla D.,18.0,77.0,1855.0,758.0,1.36,3.0,1.42,3.14,1.42,3.32,1.38,3.08,1
9515,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Pouille L.,Mayer L.,17.0,50.0,1870.0,987.0,1.72,2.0,1.86,2.06,1.87,2.15,1.79,2.03,0
9516,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Lajovic D.,Raonic M.,64.0,29.0,850.0,1395.0,3.75,1.25,4.76,1.23,4.76,1.26,4.32,1.22,0
9517,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Wawrinka S.,Schwartzman D.,151.0,12.0,380.0,2380.0,2.0,1.72,2.18,1.77,2.2,1.84,2.09,1.75,1
9518,2018-08-14,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,1st Round,3.0,Zverev M.,Dzumhur D.,44.0,24.0,1030.0,1630.0,2.1,1.66,2.16,1.78,2.33,1.85,2.14,1.71,1
9519,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Anderson K.,Chardy J.,6.0,46.0,4535.0,1015.0,1.28,3.5,1.36,3.46,1.36,3.55,1.32,3.41,1
9520,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Klahn B.,Carreno Busta P.,102.0,13.0,554.0,2290.0,2.37,1.53,2.37,1.66,2.5,1.66,2.37,1.59,0
9521,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Copil M.,Cilic M.,92.0,7.0,642.0,4085.0,4.5,1.18,6.12,1.16,6.42,1.19,5.41,1.16,0
9522,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Dimitrov G.,Zverev M.,5.0,44.0,4700.0,1030.0,1.36,3.0,1.46,2.93,1.48,3.1,1.42,2.89,1
9523,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Mannarino A.,Djokovic N.,28.0,10.0,1410.0,3445.0,7.0,1.1,8.98,1.1,9.5,1.12,7.91,1.09,0
9524,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Federer R.,Gojowczyk P.,2.0,47.0,6480.0,1013.0,1.05,10.0,1.06,12.93,1.08,13.75,1.05,10.2,1
9525,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Paire B.,Goffin D.,57.0,11.0,920.0,3085.0,2.75,1.4,2.97,1.45,3.1,1.47,2.85,1.43,0
9526,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Zverev A.,Haase R.,4.0,55.0,4845.0,930.0,1.14,5.5,1.18,5.67,1.18,6.43,1.16,5.37,0
9527,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Khachanov K.,Querrey S.,27.0,34.0,1525.0,1225.0,1.8,1.9,1.83,2.09,1.87,2.17,1.76,2.07,1
9528,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Jaziri M.,Raonic M.,60.0,29.0,884.0,1395.0,10.0,1.05,12.02,1.06,13.25,1.1,10.14,1.05,0
9529,2018-08-15,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Shapovalov D.,Edmund K.,32.0,16.0,1305.0,1950.0,2.0,1.72,2.19,1.76,2.2,1.8,2.11,1.73,1
9530,2018-08-16,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Haase R.,Carreno Busta P.,55.0,13.0,930.0,2290.0,2.2,1.61,2.3,1.71,2.3,1.81,2.18,1.7,0
9531,2018-08-16,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Chung H.,Del Potro J.M.,25.0,3.0,1595.0,5410.0,3.5,1.28,3.77,1.32,3.8,1.32,3.59,1.3,0
9532,2018-08-16,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Garcia-Lopez G.,Fucsovics M.,71.0,48.0,805.0,1007.0,2.75,1.4,2.67,1.54,2.93,1.54,2.66,1.48,0
9533,2018-08-16,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Kyrgios N.,Coric B.,18.0,21.0,1855.0,1745.0,2.37,1.53,2.55,1.58,2.55,1.6,2.42,1.57,1
9534,2018-08-16,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Shapovalov D.,Raonic M.,32.0,29.0,1305.0,1395.0,2.62,1.44,2.82,1.5,2.85,1.55,2.65,1.49,0
9535,2018-08-16,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,2nd Round,3.0,Wawrinka S.,Nishikori K.,151.0,23.0,380.0,1710.0,2.5,1.5,2.58,1.57,2.58,1.59,2.46,1.55,1
9536,2018-08-17,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Carreno Busta P.,Cilic M.,13.0,7.0,2290.0,4085.0,3.5,1.3,3.88,1.31,3.88,1.35,3.55,1.31,0
9537,2018-08-17,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Cilic M.,Khachanov K.,7.0,27.0,4085.0,1525.0,1.5,2.5,1.54,2.7,1.7,2.7,1.53,2.54,1
9538,2018-08-17,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Kyrgios N.,Del Potro J.M.,18.0,3.0,1855.0,5410.0,2.62,1.44,2.82,1.5,2.85,1.57,2.67,1.49,0
9539,2018-08-17,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Djokovic N.,Dimitrov G.,10.0,5.0,3445.0,4700.0,1.25,3.75,1.27,4.25,1.29,4.25,1.27,3.81,1
9540,2018-08-17,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Raonic M.,Djokovic N.,29.0,10.0,1395.0,3445.0,3.25,1.36,3.24,1.41,3.75,1.41,3.15,1.37,0
9541,2018-08-17,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Mayer L.,Federer R.,50.0,2.0,987.0,6480.0,6.5,1.11,8.01,1.12,8.01,1.13,7.01,1.1,0
9542,2018-08-17,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Goffin D.,Anderson K.,11.0,6.0,3085.0,4535.0,2.62,1.44,2.65,1.56,2.8,1.56,2.67,1.48,1
9543,2018-08-17,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,3rd Round,3.0,Fucsovics M.,Wawrinka S.,48.0,151.0,1007.0,380.0,2.75,1.4,2.92,1.48,3.0,1.47,2.84,1.43,0
9544,2018-08-18,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Semifinals,3.0,Cilic M.,Djokovic N.,7.0,10.0,4085.0,3445.0,2.75,1.44,2.83,1.5,2.83,1.55,2.67,1.49,0
9545,2018-08-18,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Federer R.,Wawrinka S.,2.0,151.0,6480.0,380.0,1.22,4.33,1.24,4.71,1.26,4.78,1.22,4.37,1
9546,2018-08-18,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Del Potro J.M.,Goffin D.,3.0,11.0,5410.0,3085.0,1.4,3.0,1.49,2.88,1.49,3.0,1.44,2.83,0
9547,2018-08-19,2018,51,Cincinnati,Western & Southern Financial Group Masters,Masters 1000,Outdoor,Hard,The Final,3.0,Federer R.,Djokovic N.,2.0,10.0,6480.0,3445.0,1.72,2.1,1.81,2.14,1.87,2.3,1.75,2.1,0
9548,2018-08-19,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Baghdatis M.,Garcia-Lopez G.,92.0,69.0,635.0,815.0,1.5,2.5,1.55,2.61,1.57,2.65,1.52,2.5,0
9549,2018-08-19,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Medvedev D.,Basic M.,57.0,81.0,952.0,713.0,1.4,2.75,1.37,3.31,1.42,3.52,1.37,3.1,1
9550,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Fucsovics M.,Andreozzi G.,40.0,118.0,1077.0,475.0,1.22,4.0,1.22,4.85,1.25,5.05,1.2,4.49,0
9551,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Berrettini M.,Benneteau J.,60.0,58.0,899.0,911.0,1.57,2.25,1.69,2.29,1.74,2.5,1.66,2.22,1
9552,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Pella G.,Carballes Baena R.,65.0,89.0,825.0,640.0,1.2,4.33,1.21,4.89,1.3,5.0,1.21,4.39,0
9553,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Daniel T.,Millman J.,76.0,54.0,750.0,963.0,2.62,1.44,2.77,1.5,2.85,1.5,2.7,1.46,1
9554,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Fritz T.,Jaziri M.,70.0,59.0,810.0,904.0,1.36,3.0,1.38,3.31,1.45,3.4,1.36,3.15,1
9555,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Mayer L.,Sugita Y.,41.0,93.0,1061.0,625.0,1.33,3.25,1.39,3.25,1.4,3.5,1.34,3.24,1
9556,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Munar J.,Schnur B.,85.0,263.0,656.0,207.0,1.61,2.2,1.71,2.25,1.75,2.44,1.68,2.18,1
9557,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Djere L.,Paul T.,90.0,392.0,636.0,101.0,3.0,1.36,3.11,1.41,3.2,1.5,2.93,1.4,0
9558,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Berankis R.,Sandgren T.,104.0,61.0,540.0,872.0,2.1,1.66,2.27,1.7,2.47,1.82,2.21,1.67,0
9559,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Sousa J.,Seppi A.,67.0,50.0,816.0,996.0,1.66,2.1,1.68,2.29,1.84,2.3,1.68,2.19,0
9560,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Herbert P.H.,Skugor F.,74.0,385.0,764.0,104.0,1.28,3.5,1.27,4.13,1.3,4.4,1.25,3.94,0
9561,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Struff J.L.,Cecchinato M.,52.0,22.0,975.0,1734.0,1.5,2.5,1.59,2.53,1.66,2.6,1.55,2.45,1
9562,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Struff J.L.,Paire B.,52.0,55.0,975.0,955.0,2.2,1.61,2.25,1.71,2.46,1.74,2.19,1.67,1
9563,2018-08-20,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Lacko L.,Zeballos H.,77.0,149.0,736.0,388.0,1.61,2.2,1.77,2.15,1.83,2.27,1.73,2.12,0
9564,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Basilashvili N.,Berrettini M.,36.0,60.0,1152.0,899.0,2.75,1.4,2.89,1.47,2.95,1.53,2.76,1.44,0
9565,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Ramos-Vinolas A.,Carballes Baena R.,51.0,89.0,985.0,640.0,1.61,2.2,1.57,2.58,1.66,2.64,1.56,2.44,0
9566,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Chung H.,Garcia-Lopez G.,23.0,69.0,1630.0,815.0,1.22,4.0,1.32,3.71,1.33,4.0,1.27,3.68,1
9567,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Zeballos H.,Gojowczyk P.,149.0,45.0,388.0,1038.0,2.37,1.53,2.62,1.56,2.75,1.56,2.56,1.51,0
9568,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,1st Round,3.0,Harrison R.,Gojo B.,56.0,497.0,955.0,70.0,1.14,5.5,1.17,5.81,1.2,6.25,1.15,5.39,1
9569,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Seppi A.,Jarry N.,50.0,47.0,996.0,1024.0,1.66,2.1,1.76,2.19,1.76,2.25,1.71,2.14,0
9570,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Johnson S.,Paul T.,34.0,392.0,1235.0,101.0,1.4,2.75,1.43,3.07,1.47,3.1,1.42,2.85,1
9571,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Sandgren T.,Koepfer D.,61.0,243.0,872.0,232.0,,,,,1.4,3.05,1.37,3.01,0
9572,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Medvedev D.,De Minaur A.,57.0,43.0,952.0,1043.0,2.0,1.72,2.2,1.75,2.4,1.75,2.17,1.69,1
9573,2018-08-21,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Rublev A.,Munar J.,37.0,85.0,1145.0,656.0,1.33,3.25,1.33,3.64,1.36,3.8,1.31,3.44,0
9574,2018-08-22,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Andreozzi G.,Albot R.,118.0,96.0,475.0,598.0,2.37,1.53,2.61,1.56,2.61,1.62,2.44,1.56,1
9575,2018-08-22,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Skugor F.,Carreno Busta P.,385.0,12.0,104.0,2380.0,4.5,1.16,5.54,1.19,5.54,1.22,4.76,1.19,0
9576,2018-08-22,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,3rd Round,3.0,Chung H.,Berrettini M.,23.0,60.0,1630.0,899.0,1.53,2.5,1.6,2.5,1.61,2.61,1.57,2.42,1
9577,2018-08-22,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Querrey S.,Daniel T.,35.0,76.0,1225.0,750.0,1.28,3.5,1.26,4.34,1.3,4.35,1.26,3.83,0
9578,2018-08-22,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,3rd Round,3.0,Edmund K.,Carballes Baena R.,16.0,89.0,1985.0,640.0,1.14,5.5,1.18,5.57,1.18,5.8,1.16,5.24,1
9579,2018-08-22,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,2nd Round,3.0,Edmund K.,Mayer L.,16.0,41.0,1985.0,1061.0,1.44,2.62,1.55,2.64,1.58,2.7,1.52,2.56,1
9580,2018-08-22,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,3rd Round,3.0,Struff J.L.,Jarry N.,52.0,47.0,975.0,1024.0,1.72,2.1,1.69,2.3,1.8,2.35,1.68,2.19,0
9581,2018-08-22,2018,52,Winston-Salem,Winston-Salem Open at Wake Forest University,ATP250,Outdoor,Hard,3rd Round,3.0,Johnson S.,Munar J.,34.0,85.0,1235.0,656.0,1.4,3.0,1.39,3.27,1.43,3.27,1.39,2.98,1
